Order ID,Customer Name,Region,Category,Quantity,Sales,Profit,Payment Method,Order Date
ORD00911,Manoj Iyer,North,Furniture,2,17805.41,1797.16,Debit Card,2024-07-03
ORD00912,Sneha Verma,Central,Office Supplies,10,44599.28,8760.16,Cash,2024-01-05
ORD00913,Ajay Jain,Central,Furniture,7,46060.45,5137.55,Net Banking,2025-11-24
ORD00914,Ananya Kapoor,East,Electronics,5,34224.96,7534.96,Net Banking,2025-01-17
ORD00915,Varun Kapoor,North,Office Supplies,3,1929.29,318.45,Net Banking,2025-04-09
ORD00916,Rohan Das,North,Office Supplies,1,32980.55,9489.3,Debit Card,2025-08-05
ORD00917,Vikram Reddy,North,Office Supplies,6,40008.28,9439.95,Cash,2025-09-08
ORD00918,Suresh Patel,West,Office Supplies,3,12383.97,3005.83,Net Banking,2024-04-01
ORD00919,Rahul Yadav,South,Furniture,7,39084.88,4738.42,Credit Card,2024-05-03
ORD00920,Pooja Iyer,West,Office Supplies,10,6998.69,1514.38,Debit Card,2025-06-08
ORD00921,Karthik Iyer,West,Clothing,8,13789.73,2759.12,UPI,2025-03-08
ORD00922,Neha Das,South,Clothing,7,5100.9,909.67,Net Banking,2025-11-23
ORD00923,Meera Joshi,South,Clothing,9,31663.2,5736.4,Debit Card,2025-04-24
ORD00924,Divya Patel,West,Office Supplies,3,49217.22,10880.87,Debit Card,2024-09-11
ORD00925,Ajay Singh,East,Groceries,1,27774.22,7758.05,Cash,2024-04-20
ORD00926,Ajay Singh,West,Electronics,8,33212.34,6380.74,Debit Card,2024-12-29
ORD00927,Rohan Das,North,Groceries,1,6139.81,1322.48,Credit Card,2024-07-05
ORD00928,Suresh Sharma,North,Clothing,5,16040.34,3705.7,Net Banking,2025-09-30
ORD00929,Rohan Kumar,South,Furniture,3,4371.92,1292.11,Debit Card,2025-11-20
ORD00930,Ananya Singh,Central,Electronics,1,20049.23,1069.15,Net Banking,2025-04-16
ORD00931,Suresh Yadav,Central,Clothing,5,31115.72,9131.86,Debit Card,2025-12-08
ORD00932,Suresh Jain,East,Electronics,3,7188.14,702.29,UPI,2025-12-13
ORD00933,Karthik Yadav,North,Furniture,8,32606.85,6926.83,Net Banking,2025-10-03
ORD00934,Nisha Reddy,North,Office Supplies,8,7834.2,1217.98,UPI,2024-06-19
ORD00935,Vikram Verma,West,Clothing,8,1471.58,238.95,Credit Card,2024-07-25
ORD00936,Pooja Das,West,Electronics,6,889.78,184.72,Net Banking,2025-03-01
ORD00937,Kavya Verma,Central,Groceries,9,49951.81,2959.86,Net Banking,2025-05-12
ORD00938,Ajay Das,Central,Clothing,4,35857.37,6528.81,Net Banking,2025-08-13
ORD00939,Amit Menon,North,Office Supplies,7,44512.46,3526.95,Cash,2025-10-23
ORD00940,Neha Iyer,West,Electronics,3,14756.53,1446.88,Debit Card,2025-03-24
ORD00941,Meera Menon,South,Groceries,6,46125.91,12147.88,Net Banking,2024-05-14
ORD00942,Pooja Verma,West,Clothing,6,39900.65,9972.72,Credit Card,2025-09-28
ORD00943,Karthik Gupta,North,Clothing,3,9077.91,808.65,Net Banking,2024-04-13
ORD00944,Divya Iyer,East,Furniture,4,28063.11,8413.75,Debit Card,2024-09-24
ORD00945,Neha Joshi,South,Furniture,9,2082.52,137.27,Net Banking,2024-04-26
ORD00946,Asha Reddy,North,Groceries,4,24575.08,7333.59,Debit Card,2024-02-17
ORD00947,Nisha Gupta,South,Groceries,10,33639.55,7622.76,Net Banking,2025-04-13
ORD00948,Ananya Patel,Central,Groceries,2,41268.71,2496.44,UPI,2024-06-20
ORD00949,Ananya Yadav,South,Office Supplies,3,36553.29,8299.09,Cash,2025-05-25
ORD00950,Ananya Nair,East,Office Supplies,3,6587.68,661.88,Net Banking,2024-01-07
ORD00951,Meera Yadav,West,Office Supplies,5,25498.63,1818.27,Debit Card,2025-02-28
ORD00952,Neha Joshi,South,Furniture,9,21375.25,2288.12,Net Banking,2025-02-27
ORD00953,Divya Kapoor,West,Groceries,6,47215.14,7584.86,UPI,2025-06-13
ORD00954,Arjun Patel,East,Office Supplies,7,49106.27,4472.66,UPI,2025-02-06
ORD00955,Priya Joshi,South,Groceries,1,48897.78,14425.42,Cash,2024-10-29
ORD00956,Divya Singh,Central,Office Supplies,6,45506.93,2365.25,Debit Card,2025-06-24
ORD00957,Asha Kapoor,South,Clothing,8,32372.03,8801.79,Cash,2025-09-25
ORD00958,Manoj Verma,East,Clothing,4,44108.25,3134.78,Cash,2024-12-08
ORD00959,Suresh Verma,South,Groceries,9,14554.43,1065.46,Cash,2024-11-15
ORD00960,Ajay Kumar,South,Electronics,1,44570.81,8244.85,Debit Card,2024-09-04
ORD00961,Pooja Verma,West,Groceries,2,36733.32,9565.2,Debit Card,2025-10-04
ORD00962,Ajay Kumar,North,Electronics,2,22712.48,4385.98,UPI,2025-04-09
ORD00963,Amit Reddy,Central,Groceries,9,42302.54,4588.11,Debit Card,2024-10-18
ORD00964,Varun Joshi,South,Clothing,9,37006.86,2823.87,Cash,2025-08-19
ORD00965,Karthik Yadav,East,Clothing,2,7754.39,1212.97,Net Banking,2024-03-24
ORD00966,Arjun Sharma,West,Furniture,8,11131.83,773.86,Cash,2025-02-16
ORD00967,Varun Menon,Central,Clothing,5,29423.04,6152.81,Net Banking,2025-12-06
ORD00968,Kavya Verma,West,Furniture,3,25536.4,4371.6,Net Banking,2024-05-12
ORD00969,Ajay Yadav,Central,Electronics,4,23043.9,1340.05,Credit Card,2025-07-26
ORD00970,Neha Kapoor,North,Groceries,7,5961.64,848.92,Debit Card,2024-02-11
ORD00971,Ajay Nair,North,Office Supplies,5,49555.5,6234.83,Net Banking,2024-01-29
ORD00972,Vikram Nair,Central,Clothing,1,46872.62,5919.59,Debit Card,2024-08-08
ORD00973,Sneha Yadav,West,Electronics,2,27603.1,1846.4,UPI,2025-03-03
ORD00974,Kavya Das,East,Groceries,8,45064.22,11055.94,Net Banking,2025-09-12
ORD00975,Vikram Jain,South,Groceries,8,38203.1,8282.63,Credit Card,2024-11-29
ORD00976,Arjun Jain,Central,Groceries,7,19668.14,5409.94,Debit Card,2025-07-07
ORD00977,Priya Joshi,West,Office Supplies,2,43364.7,9835.21,Cash,2025-10-07
ORD00978,Pooja Menon,North,Groceries,2,10025.12,2051.9,Cash,2024-02-24
ORD00979,Varun Menon,South,Clothing,9,44894.78,3594.76,Cash,2024-07-03
ORD00980,Rahul Gupta,South,Furniture,10,22489.36,5661.25,Cash,2024-11-24
ORD00981,Suresh Das,North,Clothing,1,17327.85,1648.35,UPI,2025-06-24
ORD00982,Amit Singh,East,Electronics,2,48999.41,9086.69,Debit Card,2024-05-27
ORD00983,Sneha Gupta,North,Furniture,5,47632.15,10462.5,UPI,2025-09-21
ORD00984,Amit Nair,North,Electronics,5,19802.02,2574.47,Net Banking,2024-11-27
ORD00985,Rohan Singh,North,Electronics,4,12361.34,2463.01,Credit Card,2025-05-19
ORD00986,Ajay Jain,Central,Clothing,2,13829.73,1792.11,Cash,2025-02-20
ORD00987,Arjun Iyer,North,Clothing,4,45729.89,2499.4,Cash,2025-08-23
ORD00988,Ananya Reddy,Central,Furniture,5,28628.16,4623.32,Cash,2024-07-27
ORD00989,Vikram Kumar,Central,Furniture,4,27108.01,4227.17,Cash,2025-04-07
ORD00990,Priya Sharma,West,Groceries,5,32826.41,3014.96,UPI,2025-05-08
ORD00991,Rohan Das,East,Clothing,6,42200.71,4354.63,Cash,2024-10-15
ORD00992,Priya Nair,Central,Groceries,2,15381.6,2289.19,UPI,2024-05-23
ORD00993,Nisha Gupta,West,Furniture,10,25488.6,6385.25,Debit Card,2025-10-12
ORD00994,Rohan Jain,West,Office Supplies,4,33282.71,4340.38,Credit Card,2025-04-15
ORD00995,Asha Kumar,North,Furniture,1,30634.94,1564.52,UPI,2025-11-19
ORD00996,Sneha Singh,Central,Clothing,7,27137.51,6698.25,UPI,2025-07-05
ORD00997,Rahul Kapoor,West,Electronics,6,48615.93,7005.27,Cash,2025-01-01
ORD00998,Suresh Nair,North,Electronics,8,18838.79,1850.87,UPI,2024-08-14
ORD00999,Rahul Jain,East,Office Supplies,4,4953.34,1007.31,Debit Card,2024-08-14
ORD01000,Meera Iyer,East,Electronics,5,24895.47,5626.67,Cash,2024-08-02
ORD01001,Rahul Reddy,West,Electronics,5,28670.56,4974.42,Cash,2024-07-17
ORD01002,Varun Joshi,Central,Groceries,3,3735.35,306.53,UPI,2024-05-10
ORD01003,Rohan Kapoor,Central,Furniture,9,36580.49,4337.79,UPI,2025-12-10
ORD01004,Nisha Das,East,Groceries,8,596.77,93.56,UPI,2024-11-26
ORD01005,Divya Yadav,West,Office Supplies,2,34168.59,5694.08,Debit Card,2025-06-13
ORD01006,Priya Kapoor,South,Electronics,5,45960.38,8415.46,Debit Card,2024-01-06
ORD01007,Suresh Reddy,East,Electronics,10,40479.81,12045.42,Credit Card,2025-12-07
ORD01008,Divya Patel,South,Furniture,3,16796.62,1103.72,UPI,2024-01-29
ORD01009,Kavya Singh,North,Groceries,6,42105.13,4706.86,Net Banking,2024-09-01
ORD01010,Amit Yadav,North,Office Supplies,9,39808.5,11380.73,Cash,2025-09-26
ORD01011,Manoj Jain,North,Clothing,10,6678.91,1961.14,UPI,2025-01-21
ORD01012,Amit Kapoor,North,Furniture,1,45996.23,7381.46,Debit Card,2025-09-17
ORD01013,Divya Patel,North,Electronics,9,3084.06,809.51,Net Banking,2024-04-08
ORD01014,Asha Jain,West,Furniture,10,39480.0,8132.96,Net Banking,2025-01-28
ORD01015,Manoj Jain,West,Groceries,10,5513.26,1172.84,UPI,2025-04-09
ORD01016,Ajay Kumar,Central,Furniture,2,5583.14,1109.89,UPI,2025-08-30
ORD01017,Karthik Kapoor,Central,Furniture,9,13186.16,2047.17,Cash,2025-03-31
ORD01018,Sneha Reddy,South,Electronics,1,6820.2,1337.65,Cash,2025-10-29
ORD01019,Neha Gupta,Central,Groceries,3,7796.75,991.5,Debit Card,2024-10-25
ORD01020,Neha Sharma,Central,Groceries,3,3337.22,589.94,Cash,2024-02-25
ORD01021,Divya Kumar,South,Furniture,4,39370.56,5330.3,Net Banking,2025-12-12
ORD01022,Manoj Das,East,Groceries,10,48171.71,9828.27,Net Banking,2024-12-02
ORD01023,Sneha Patel,West,Electronics,8,11360.59,578.53,Credit Card,2025-12-10
ORD01024,Meera Iyer,Central,Furniture,4,24296.94,5881.98,Debit Card,2025-01-19
ORD01025,Karthik Singh,South,Electronics,6,989.66,138.03,Cash,2024-04-27
ORD01026,Vikram Gupta,West,Furniture,10,45679.08,6394.03,UPI,2024-07-22
ORD01027,Karthik Gupta,South,Furniture,5,36082.42,4869.48,Cash,2024-09-08
ORD01028,Sneha Reddy,North,Furniture,5,45577.12,2518.06,Credit Card,2025-01-23
ORD01029,Ananya Kumar,South,Office Supplies,8,12387.42,3126.24,Credit Card,2025-06-23
ORD01030,Asha Kapoor,West,Electronics,2,7649.4,2149.78,Credit Card,2024-07-15
ORD01031,Nisha Singh,East,Office Supplies,10,21762.24,4549.09,UPI,2025-09-22
ORD01032,Varun Reddy,Central,Office Supplies,3,16720.19,1058.63,Debit Card,2024-05-09
ORD01033,Ajay Das,West,Furniture,2,39340.93,9746.69,Cash,2024-03-07
ORD01034,Sneha Menon,West,Groceries,6,25180.09,4181.58,Debit Card,2025-12-30
ORD01035,Neha Menon,West,Clothing,8,13782.61,2070.65,Cash,2025-10-27
ORD01036,Priya Reddy,South,Furniture,8,43226.83,6439.72,Debit Card,2025-03-11
ORD01037,Suresh Das,South,Office Supplies,5,27752.32,2319.61,UPI,2024-10-29
ORD01038,Manoj Menon,East,Furniture,10,2536.57,451.68,Debit Card,2025-03-12
ORD01039,Manoj Iyer,West,Clothing,6,40322.97,5211.95,Net Banking,2024-01-26
ORD01040,Sneha Iyer,South,Office Supplies,2,18275.1,1290.31,Cash,2025-06-09
ORD01041,Nisha Joshi,North,Office Supplies,4,5371.25,364.37,UPI,2025-07-13
ORD01042,Karthik Kumar,South,Office Supplies,5,15484.42,3931.36,Debit Card,2024-07-14
ORD01043,Asha Nair,Central,Office Supplies,1,38618.77,4652.07,Debit Card,2025-02-17
ORD01044,Suresh Yadav,Central,Electronics,8,32877.51,9775.1,Credit Card,2025-02-11
ORD01045,Meera Reddy,South,Clothing,4,26033.35,6417.06,Net Banking,2025-04-17
ORD01046,Amit Jain,North,Office Supplies,4,21725.25,6202.18,Net Banking,2024-08-02
ORD01047,Manoj Iyer,Central,Electronics,6,7378.04,1980.54,Debit Card,2024-01-10
ORD01048,Kavya Jain,East,Office Supplies,4,21247.79,4705.13,Net Banking,2025-12-08
ORD01049,Nisha Gupta,East,Groceries,1,28595.08,1660.01,Credit Card,2024-06-06
ORD01050,Amit Das,Central,Groceries,10,43413.77,12808.93,Credit Card,2025-02-04
ORD01051,Arjun Menon,West,Furniture,8,5877.6,1130.73,Net Banking,2025-10-16
ORD01052,Pooja Patel,South,Electronics,9,9292.99,2384.76,Cash,2025-05-15
ORD01053,Rahul Nair,South,Electronics,7,14548.97,1575.07,Cash,2024-03-12
ORD01054,Manoj Sharma,East,Groceries,1,9005.37,2385.76,Net Banking,2025-02-04
ORD01055,Sneha Patel,South,Groceries,7,24173.43,1624.23,Credit Card,2024-05-13
ORD01056,Karthik Gupta,West,Clothing,3,30383.62,8652.91,Cash,2024-07-26
ORD01057,Ajay Verma,West,Office Supplies,4,868.44,74.4,UPI,2025-02-12
ORD01058,Asha Jain,South,Groceries,6,45559.98,12292.53,Net Banking,2025-04-18
ORD01059,Varun Sharma,North,Office Supplies,8,17665.7,4604.74,Debit Card,2025-02-04
ORD01060,Asha Yadav,South,Clothing,4,9389.12,1919.46,Net Banking,2025-04-13
ORD01061,Suresh Kapoor,South,Groceries,2,19980.79,5722.93,Credit Card,2024-06-10
ORD01062,Rohan Kapoor,Central,Office Supplies,2,35053.18,8083.35,Credit Card,2025-05-20
ORD01063,Divya Jain,Central,Electronics,6,4288.41,327.23,Debit Card,2025-02-23
ORD01064,Manoj Nair,East,Furniture,9,2709.44,153.57,Net Banking,2025-01-25
ORD01065,Amit Verma,West,Furniture,7,2369.85,266.97,Credit Card,2024-11-30
ORD01066,Manoj Iyer,West,Electronics,2,27647.21,3057.05,Net Banking,2024-05-23
ORD01067,Kavya Yadav,East,Furniture,3,42005.54,8474.5,Credit Card,2024-10-28
ORD01068,Ananya Menon,West,Furniture,2,33733.91,1781.24,Debit Card,2024-06-06
ORD01069,Manoj Kumar,South,Furniture,1,44688.04,8181.25,Net Banking,2025-12-14
ORD01070,Priya Yadav,Central,Electronics,7,34672.16,5582.1,Cash,2024-01-05
ORD01071,Priya Jain,West,Furniture,4,19044.91,2087.99,UPI,2024-01-17
ORD01072,Divya Sharma,North,Office Supplies,4,34158.0,2247.35,UPI,2025-11-11
ORD01073,Sneha Verma,South,Electronics,7,25868.75,6568.23,Debit Card,2025-07-29
ORD01074,Karthik Das,South,Groceries,7,46976.7,3767.58,Credit Card,2024-04-18
ORD01075,Neha Kumar,South,Electronics,7,32872.64,1742.1,Credit Card,2025-04-14
ORD01076,Meera Patel,East,Groceries,6,2674.98,725.9,Net Banking,2024-11-04
ORD01077,Asha Iyer,North,Groceries,10,8987.23,2604.13,Cash,2024-11-28
ORD01078,Suresh Joshi,South,Office Supplies,3,31950.0,8658.19,Debit Card,2025-11-13
ORD01079,Kavya Patel,East,Electronics,10,45649.11,7405.56,Cash,2025-10-17
ORD01080,Meera Menon,Central,Electronics,4,1550.06,371.6,UPI,2024-11-12
ORD01081,Meera Verma,West,Furniture,10,4429.79,373.82,Net Banking,2024-10-30
ORD01082,Karthik Nair,West,Furniture,1,12284.17,2841.66,Net Banking,2024-12-02
ORD01083,Vikram Gupta,East,Electronics,9,39693.1,6101.76,Debit Card,2024-01-25
ORD01084,Meera Yadav,East,Office Supplies,4,10687.96,678.88,Credit Card,2025-12-04
ORD01085,Meera Das,West,Groceries,6,9585.5,1988.47,UPI,2025-05-18
ORD01086,Arjun Reddy,North,Furniture,4,6715.27,627.33,Cash,2024-07-28
ORD01087,Meera Menon,North,Clothing,8,15917.42,3667.67,Credit Card,2025-03-10
ORD01088,Sneha Das,South,Office Supplies,5,29032.88,8475.61,Credit Card,2024-10-05
ORD01089,Kavya Patel,East,Clothing,7,8804.42,1411.74,Cash,2025-09-16
ORD01090,Divya Jain,South,Clothing,1,38215.5,5994.08,UPI,2024-11-03
ORD01091,Asha Menon,South,Groceries,3,13235.94,2196.01,Net Banking,2024-10-17
ORD01092,Suresh Menon,Central,Clothing,2,16995.09,3887.05,Credit Card,2024-06-07
ORD01093,Karthik Sharma,North,Groceries,6,24826.96,6986.87,Net Banking,2025-01-17
ORD01094,Suresh Iyer,East,Groceries,2,20734.99,1238.02,UPI,2025-01-29
ORD01095,Varun Nair,South,Clothing,5,38677.88,9201.25,Debit Card,2025-06-05
ORD01096,Kavya Joshi,East,Electronics,7,46362.68,10844.98,Credit Card,2025-05-04
ORD01097,Priya Kapoor,East,Electronics,3,13435.87,2201.71,Credit Card,2024-09-17
ORD01098,Meera Das,Central,Furniture,1,6278.17,458.79,Net Banking,2025-02-11
ORD01099,Varun Kapoor,North,Groceries,4,43862.31,4011.47,Net Banking,2024-09-15
ORD01100,Pooja Menon,Central,Clothing,10,15744.95,2407.44,UPI,2024-04-21
ORD01101,Varun Jain,East,Furniture,5,37562.14,10611.46,Net Banking,2025-12-16
ORD01102,Pooja Sharma,South,Clothing,1,5295.1,1289.02,Net Banking,2025-06-21
ORD01103,Divya Joshi,East,Clothing,3,9231.86,891.8,Credit Card,2024-07-21
ORD01104,Kavya Nair,Central,Electronics,8,28571.06,2946.91,Credit Card,2024-03-01
ORD01105,Sneha Jain,South,Office Supplies,7,22316.16,6209.31,UPI,2025-10-13
ORD01106,Sneha Patel,East,Electronics,7,6671.74,440.77,UPI,2025-08-22
ORD01107,Meera Iyer,West,Electronics,1,3522.3,838.13,UPI,2025-11-12
ORD01108,Varun Jain,North,Electronics,4,26355.56,1365.63,Cash,2025-06-16
ORD01109,Rohan Kapoor,West,Clothing,6,30416.39,4079.98,Debit Card,2024-11-18
ORD01110,Meera Kumar,West,Clothing,10,3333.46,463.38,Debit Card,2024-04-12
ORD01111,Rahul Iyer,West,Furniture,1,30294.5,8096.25,Debit Card,2025-12-17
ORD01112,Meera Kumar,West,Groceries,8,25988.24,5588.96,UPI,2025-10-15
ORD01113,Amit Sharma,East,Electronics,6,34057.51,3691.48,Net Banking,2025-02-13
ORD01114,Asha Jain,North,Office Supplies,7,46984.7,13408.0,Net Banking,2025-11-05
ORD01115,Ananya Verma,West,Office Supplies,10,10156.31,871.31,Cash,2025-08-08
ORD01116,Ajay Sharma,South,Clothing,2,15416.74,3364.94,Cash,2025-04-23
ORD01117,Sneha Kapoor,West,Electronics,8,33300.78,3670.59,Credit Card,2024-06-23
ORD01118,Arjun Patel,West,Electronics,3,46485.67,6118.69,Net Banking,2024-10-14
ORD01119,Meera Verma,East,Clothing,2,33441.08,9386.38,Net Banking,2024-04-02
ORD01120,Amit Yadav,South,Groceries,10,3701.02,502.62,Net Banking,2025-10-31
ORD01121,Nisha Yadav,West,Furniture,4,13325.15,1635.58,UPI,2024-04-01
ORD01122,Amit Verma,Central,Furniture,2,28855.53,2361.95,Debit Card,2025-01-24
ORD01123,Varun Verma,North,Office Supplies,1,29707.96,2895.47,Net Banking,2025-03-09
ORD01124,Amit Jain,East,Furniture,9,33355.27,6594.14,UPI,2025-02-08
ORD01125,Rahul Menon,West,Office Supplies,3,40899.32,5079.94,Credit Card,2025-05-26
ORD01126,Manoj Nair,Central,Office Supplies,3,37479.47,9830.19,UPI,2025-09-05
ORD01127,Amit Gupta,Central,Electronics,5,49844.01,11296.18,Net Banking,2025-10-08
ORD01128,Karthik Iyer,East,Clothing,1,49066.57,6539.89,Credit Card,2024-08-18
ORD01129,Priya Kapoor,South,Clothing,7,15305.54,3883.83,Credit Card,2024-01-23
ORD01130,Nisha Singh,East,Clothing,8,49520.56,11856.64,Net Banking,2024-03-14
ORD01131,Ajay Verma,East,Office Supplies,4,35204.88,6583.4,UPI,2024-05-14
ORD01132,Amit Jain,Central,Electronics,5,23147.86,2104.69,Credit Card,2025-03-28
ORD01133,Kavya Gupta,South,Furniture,4,40315.74,3987.78,UPI,2025-01-05
ORD01134,Varun Patel,South,Clothing,7,34132.54,3142.1,UPI,2024-04-08
ORD01135,Neha Iyer,South,Electronics,2,49023.7,10418.73,Cash,2025-03-20
ORD01136,Vikram Joshi,West,Furniture,1,6380.73,951.76,Debit Card,2025-12-05
ORD01137,Asha Nair,West,Electronics,8,43312.34,9207.24,Debit Card,2025-10-09
ORD01138,Manoj Kumar,North,Electronics,2,4590.53,790.97,Cash,2024-08-18
ORD01139,Rahul Das,Central,Groceries,8,14049.38,3320.43,Cash,2024-07-04
ORD01140,Suresh Iyer,West,Office Supplies,10,6699.2,879.65,Cash,2024-07-08
ORD01141,Suresh Yadav,North,Clothing,9,40964.41,10071.86,Cash,2025-05-15
ORD01142,Arjun Menon,Central,Groceries,2,37798.66,3850.4,UPI,2024-07-04
ORD01143,Asha Verma,South,Electronics,9,22638.03,2910.66,UPI,2024-05-11
ORD01144,Varun Reddy,South,Electronics,9,13209.64,3147.42,UPI,2024-05-07
ORD01145,Ajay Gupta,East,Groceries,3,21441.04,6138.72,UPI,2024-09-11
ORD01146,Pooja Sharma,Central,Office Supplies,9,22523.55,4375.6,Debit Card,2025-06-19
ORD01147,Neha Das,Central,Groceries,4,34552.55,7451.4,UPI,2024-08-30
ORD01148,Priya Reddy,South,Office Supplies,4,47892.43,9604.16,Credit Card,2025-08-28
ORD01149,Neha Gupta,South,Groceries,7,4180.8,475.53,Net Banking,2025-10-27
ORD01150,Sneha Singh,West,Electronics,5,33988.02,9688.28,Credit Card,2025-07-02
ORD01151,Karthik Patel,East,Furniture,6,28400.29,6019.24,Cash,2025-09-11
ORD01152,Sneha Singh,South,Office Supplies,7,19257.62,5604.05,Credit Card,2024-03-20
ORD01153,Rohan Patel,Central,Electronics,9,20635.67,2730.91,UPI,2025-01-06
ORD01154,Amit Jain,East,Furniture,4,14045.52,1046.2,Credit Card,2025-01-22
ORD01155,Ananya Jain,North,Furniture,9,36552.21,4628.88,Net Banking,2024-04-07
ORD01156,Ajay Kumar,Central,Office Supplies,9,13917.17,1040.54,UPI,2024-06-23
ORD01157,Amit Jain,West,Furniture,6,40401.21,8866.17,Cash,2025-07-18
ORD01158,Asha Kapoor,West,Clothing,10,6814.82,356.92,Cash,2025-12-31
ORD01159,Vikram Joshi,South,Furniture,7,28594.26,3341.02,Debit Card,2025-12-25
ORD01160,Meera Joshi,Central,Clothing,8,9563.67,2836.22,Net Banking,2025-05-29
ORD01161,Pooja Gupta,West,Groceries,4,15606.78,4127.69,Debit Card,2025-02-20
ORD01162,Amit Yadav,North,Electronics,2,36632.67,10484.88,Credit Card,2025-08-12
ORD01163,Priya Patel,East,Groceries,8,40513.17,2133.98,Net Banking,2025-11-24
ORD01164,Ajay Kapoor,South,Clothing,8,25993.07,7784.63,Cash,2025-12-15
ORD01165,Ananya Singh,North,Groceries,4,45588.88,10780.83,Net Banking,2025-12-20
ORD01166,Nisha Verma,East,Furniture,9,34361.87,2081.95,Net Banking,2024-06-21
ORD01167,Ajay Kapoor,South,Furniture,2,18669.02,1555.68,Debit Card,2024-02-22
ORD01168,Divya Iyer,West,Furniture,6,48501.56,6522.96,Credit Card,2025-07-06
ORD01169,Ananya Gupta,East,Clothing,5,13605.16,687.86,Cash,2025-02-07
ORD01170,Karthik Kapoor,East,Groceries,1,46803.01,12783.0,Net Banking,2024-02-28
ORD01171,Neha Sharma,Central,Clothing,6,15268.36,1172.47,Debit Card,2024-07-09
ORD01172,Suresh Kumar,North,Electronics,7,24856.28,1769.42,Cash,2024-06-06
ORD01173,Divya Patel,West,Electronics,3,38587.66,4342.41,Net Banking,2025-02-08
ORD01174,Neha Gupta,East,Clothing,3,27053.16,3175.24,Net Banking,2025-11-03
ORD01175,Manoj Nair,South,Office Supplies,7,787.61,213.36,Credit Card,2024-04-23
ORD01176,Karthik Gupta,North,Furniture,7,21342.26,2834.32,UPI,2024-06-13
ORD01177,Karthik Iyer,East,Electronics,7,24708.86,4296.67,Credit Card,2024-11-28
ORD01178,Suresh Menon,West,Furniture,2,47905.09,11889.0,Credit Card,2024-06-08
ORD01179,Neha Menon,North,Furniture,1,34076.36,4618.55,Cash,2024-01-09
ORD01180,Divya Iyer,East,Office Supplies,8,4589.44,721.63,Cash,2024-06-05
ORD01181,Ajay Nair,South,Office Supplies,2,43276.26,12920.74,Credit Card,2025-11-13
ORD01182,Divya Reddy,West,Electronics,9,30749.47,2987.84,Cash,2025-10-06
ORD01183,Vikram Reddy,North,Furniture,7,2399.14,713.98,Credit Card,2025-03-12
ORD01184,Rahul Das,South,Electronics,1,19327.46,3502.96,Credit Card,2024-08-15
ORD01185,Amit Singh,West,Electronics,9,21640.1,1361.46,UPI,2024-10-02
ORD01186,Neha Gupta,East,Clothing,4,16332.12,1010.78,UPI,2024-01-01
ORD01187,Priya Joshi,East,Furniture,5,23866.88,6614.0,UPI,2025-03-17
ORD01188,Sneha Gupta,West,Office Supplies,6,15565.66,1155.31,UPI,2025-11-30
ORD01189,Nisha Jain,South,Office Supplies,6,37193.96,5220.03,Cash,2025-06-25
ORD01190,Asha Kumar,South,Office Supplies,4,29424.2,2112.89,UPI,2024-05-13
ORD01191,Asha Patel,North,Groceries,4,10049.91,1622.48,UPI,2024-03-17
ORD01192,Nisha Das,East,Office Supplies,8,49487.41,4973.47,Credit Card,2024-02-14
ORD01193,Vikram Reddy,West,Groceries,5,44633.54,10704.85,Cash,2024-12-21
ORD01194,Neha Iyer,North,Clothing,2,24399.62,4414.88,Cash,2024-01-23
ORD01195,Sneha Das,East,Furniture,5,2749.54,526.66,Credit Card,2025-02-11
ORD01196,Kavya Joshi,Central,Groceries,2,8693.15,2066.2,Net Banking,2025-07-29
ORD01197,Suresh Singh,Central,Office Supplies,4,9611.28,865.02,Credit Card,2025-08-29
ORD01198,Rahul Kapoor,Central,Clothing,9,35533.82,6441.16,Debit Card,2024-08-13
ORD01199,Pooja Verma,East,Groceries,2,8969.9,550.78,Credit Card,2024-10-25
ORD01200,Priya Joshi,South,Office Supplies,3,13886.53,3439.07,Credit Card,2024-08-03
ORD01201,Nisha Patel,North,Office Supplies,10,48624.82,6376.68,Cash,2024-09-27
ORD01202,Vikram Singh,Central,Office Supplies,6,49270.43,10173.79,UPI,2024-12-30
ORD01203,Meera Verma,East,Furniture,5,48594.43,8958.25,Cash,2024-04-18
ORD01204,Suresh Joshi,East,Groceries,9,10704.87,1718.63,Debit Card,2024-10-02
ORD01205,Karthik Das,West,Furniture,8,11970.3,2771.98,Debit Card,2024-05-31
ORD01206,Kavya Patel,West,Furniture,8,9658.89,2565.29,Credit Card,2025-08-06
ORD01207,Kavya Verma,South,Office Supplies,1,15852.93,4301.11,Net Banking,2025-12-04
ORD01208,Asha Reddy,North,Furniture,2,21606.55,3538.2,Net Banking,2024-04-12
ORD01209,Ajay Nair,North,Groceries,2,19204.82,1059.7,UPI,2025-10-21
ORD01210,Priya Nair,South,Electronics,5,7560.46,1563.85,UPI,2024-01-10
ORD01211,Ananya Menon,East,Electronics,4,7391.89,1773.45,Net Banking,2024-06-16
ORD01212,Pooja Kumar,West,Furniture,4,3265.84,728.32,Cash,2024-05-06
ORD01213,Rahul Yadav,North,Electronics,9,15188.56,2701.83,Net Banking,2024-05-25
ORD01214,Rahul Kapoor,South,Electronics,4,21643.2,1879.58,Debit Card,2024-08-19
ORD01215,Suresh Joshi,North,Clothing,3,49543.02,5258.03,Debit Card,2024-12-31
